,time,open,high,low,close,volume
415868,2019-10-17 12:09:00,18.4773,18.4857,18.4642,18.4726,317.14
415869,2019-10-17 12:10:00,18.4632,18.4823,18.4632,18.4812,333.45
415870,2019-10-17 12:11:00,18.4731,18.4846,18.4731,18.4762,59.67
415871,2019-10-17 12:12:00,18.4856,18.488,18.4659,18.4876,302.49
415872,2019-10-17 12:13:00,18.4878,18.493,18.4816,18.4816,168.33
415873,2019-10-17 12:14:00,18.4913,18.4923,18.4827,18.4827,127.64
415874,2019-10-17 12:15:00,18.4826,18.4827,18.4826,18.4827,46.42
415875,2019-10-17 12:16:00,18.4827,18.5025,18.4827,18.5024,218.25
415876,2019-10-17 12:17:00,18.4975,18.5023,18.4852,18.486,216.98
415877,2019-10-17 12:18:00,18.4963,18.4999,18.4878,18.4929,2616.88
415878,2019-10-17 12:19:00,18.4954,18.4999,18.4911,18.4999,376.35
415879,2019-10-17 12:20:00,18.4913,18.4989,18.4903,18.4988,231.78
415880,2019-10-17 12:21:00,18.4988,18.4989,18.4782,18.4782,553.93
415881,2019-10-17 12:22:00,18.4872,18.4887,18.4782,18.4887,213.77
415882,2019-10-17 12:23:00,18.49,18.4903,18.4793,18.4889,369.36
415883,2019-10-17 12:24:00,18.4816,18.4819,18.4787,18.4819,226.36
415884,2019-10-17 12:25:00,18.4848,18.4948,18.4758,18.4758,319.76
415885,2019-10-17 12:26:00,18.4758,18.4758,18.47,18.4748,77.72
415886,2019-10-17 12:27:00,18.475,18.4777,18.4748,18.4748,1317.15
415887,2019-10-17 12:28:00,18.4758,18.4791,18.47,18.4781,527.5
415888,2019-10-17 12:29:00,18.4764,18.4764,18.4339,18.4339,1942.82
415889,2019-10-17 12:30:00,18.4436,18.4599,18.4339,18.4339,345.27
415890,2019-10-17 12:31:00,18.4339,18.4421,18.4242,18.4252,611.18
415891,2019-10-17 12:32:00,18.4242,18.4339,18.4066,18.4127,546.99
415892,2019-10-17 12:33:00,18.4121,18.4127,18.4066,18.4114,333.8
415893,2019-10-17 12:34:00,18.4115,18.4206,18.4115,18.4126,740.14
415894,2019-10-17 12:35:00,18.4127,18.4137,18.3664,18.3775,2091.82
415895,2019-10-17 12:36:00,18.371,18.3838,18.321,18.3304,4557.21
415896,2019-10-17 12:37:00,18.34,18.34,18.2661,18.2896,6290.17
415897,2019-10-17 12:38:00,18.2896,18.3762,18.26,18.3628,7851.73
415898,2019-10-17 12:39:00,18.3516,18.3642,18.34,18.3629,366.03
415899,2019-10-17 12:40:00,18.3623,18.3623,18.3278,18.3405,642.35
415900,2019-10-17 12:41:00,18.3339,18.3446,18.3339,18.3428,200.32
415901,2019-10-17 12:42:00,18.3342,18.3435,18.3332,18.3343,333.19
415902,2019-10-17 12:43:00,18.3415,18.3415,18.3305,18.3305,385.12
415903,2019-10-17 12:44:00,18.3299,18.3299,18.2939,18.2939,516.01
415904,2019-10-17 12:45:00,18.3057,18.3237,18.2939,18.3225,344.81
415905,2019-10-17 12:46:00,18.3236,18.3332,18.318,18.3327,306.96
415906,2019-10-17 12:47:00,18.3303,18.3312,18.3019,18.3164,432.53
415907,2019-10-17 12:48:00,18.3147,18.3232,18.3113,18.3214,267.34
415908,2019-10-17 12:49:00,18.3155,18.3336,18.3155,18.3326,313.23
415909,2019-10-17 12:50:00,18.3322,18.3323,18.3243,18.3313,189.2
415910,2019-10-17 12:51:00,18.3313,18.3323,18.3243,18.33,393.27
415911,2019-10-17 12:52:00,18.3313,18.3346,18.3243,18.3325,415.99
415912,2019-10-17 12:53:00,18.3294,18.3322,18.3294,18.3294,101.0
415913,2019-10-17 12:54:00,18.3294,18.3294,18.3169,18.3169,407.05
415914,2019-10-17 12:55:00,18.3252,18.3252,18.3106,18.3106,390.29
415915,2019-10-17 12:56:00,18.3242,18.3253,18.3122,18.3122,212.88
415916,2019-10-17 12:57:00,18.3255,18.3271,18.3126,18.3126,115.38
415917,2019-10-17 12:58:00,18.3154,18.3253,18.3154,18.324,148.33
415918,2019-10-17 12:59:00,18.324,18.3368,18.3189,18.3368,431.18
415919,2019-10-17 13:00:00,18.335,18.335,18.2301,18.2471,5301.3
415920,2019-10-17 13:01:00,18.2363,18.266,18.2362,18.266,182.02
415921,2019-10-17 13:02:00,18.2559,18.2662,18.23,18.2423,982.53
415922,2019-10-17 13:03:00,18.2432,18.2432,18.2321,18.2324,310.47
415923,2019-10-17 13:04:00,18.2419,18.2669,18.23,18.2498,1599.77
415924,2019-10-17 13:05:00,18.2416,18.2606,18.23,18.24,1036.51
415925,2019-10-17 13:06:00,18.239,18.24,18.239,18.239,323.08
415926,2019-10-17 13:07:00,18.24,18.2426,18.24,18.24,391.07
415927,2019-10-17 13:08:00,18.24,18.25,18.23,18.2328,1453.74
415928,2019-10-17 13:09:00,18.2428,18.25,18.2315,18.2452,732.78
415929,2019-10-17 13:10:00,18.2452,18.249,18.2369,18.249,598.07
415930,2019-10-17 13:11:00,18.249,18.2672,18.249,18.2536,441.39
415931,2019-10-17 13:12:00,18.2659,18.27,18.2575,18.265,928.24
415932,2019-10-17 13:13:00,18.2625,18.2625,18.2551,18.2603,99.26
415933,2019-10-17 13:14:00,18.2552,18.2587,18.247,18.2471,201.64
415934,2019-10-17 13:15:00,18.2579,18.2905,18.2501,18.2694,1486.04
415935,2019-10-17 13:16:00,18.2897,18.2965,18.2806,18.2965,332.31
415936,2019-10-17 13:17:00,18.3006,18.3138,18.3006,18.3109,353.05
415937,2019-10-17 13:18:00,18.3148,18.3213,18.2975,18.2975,394.99
415938,2019-10-17 13:19:00,18.3121,18.3214,18.3,18.3056,493.12
415939,2019-10-17 13:20:00,18.3072,18.3198,18.3,18.3134,352.74
415940,2019-10-17 13:21:00,18.3059,18.3068,18.3059,18.3067,154.46
415941,2019-10-17 13:22:00,18.312,18.312,18.3108,18.3118,68.47
415942,2019-10-17 13:23:00,18.3111,18.3111,18.3011,18.3104,558.54
415943,2019-10-17 13:24:00,18.3012,18.3088,18.3,18.3,253.04
415944,2019-10-17 13:25:00,18.3,18.3125,18.3,18.3057,2273.92
415945,2019-10-17 13:26:00,18.3111,18.3125,18.3028,18.3125,355.24
415946,2019-10-17 13:27:00,18.3126,18.332,18.3125,18.332,901.99
415947,2019-10-17 13:28:00,18.3309,18.35,18.3242,18.35,184.16
415948,2019-10-17 13:29:00,18.3267,18.3483,18.3147,18.3379,1806.93
415949,2019-10-17 13:30:00,18.3357,18.3502,18.3303,18.3487,192.77
415950,2019-10-17 13:31:00,18.3477,18.3511,18.3326,18.3326,685.85
415951,2019-10-17 13:32:00,18.3453,18.3453,18.3403,18.3403,173.36
415952,2019-10-17 13:33:00,18.3509,18.3584,18.3504,18.3552,411.18
415953,2019-10-17 13:34:00,18.3565,18.3713,18.3565,18.3641,351.32
415954,2019-10-17 13:35:00,18.3723,18.3881,18.3723,18.3809,363.16
415955,2019-10-17 13:36:00,18.3885,18.39,18.3859,18.39,1345.16
415956,2019-10-17 13:37:00,18.39,18.3906,18.3739,18.377,1395.16
415957,2019-10-17 13:38:00,18.3917,18.4153,18.3796,18.4153,778.4
415958,2019-10-17 13:39:00,18.4089,18.4289,18.4089,18.4167,202.07
415959,2019-10-17 13:40:00,18.4275,18.4355,18.4198,18.4203,1599.87
415960,2019-10-17 13:41:00,18.4209,18.436,18.3586,18.3734,3858.9
415961,2019-10-17 13:42:00,18.369,18.4023,18.369,18.4001,382.63
415962,2019-10-17 13:43:00,18.4042,18.4042,18.3717,18.3731,299.0
415963,2019-10-17 13:44:00,18.3731,18.3844,18.3731,18.3801,5.01
415964,2019-10-17 13:45:00,18.3878,18.4068,18.3845,18.4062,180.81
415965,2019-10-17 13:46:00,18.4052,18.4103,18.3806,18.3816,24.35
415966,2019-10-17 13:47:00,18.3904,18.4108,18.3904,18.3952,160.65
415967,2019-10-17 13:48:00,18.3953,18.412,18.3756,18.412,77.23
415968,2019-10-17 13:49:00,18.414,18.4277,18.4068,18.4255,874.68
415969,2019-10-17 13:50:00,18.43,18.4411,18.4206,18.4411,1385.21
415970,2019-10-17 13:51:00,18.4411,18.4411,18.415,18.415,107.9
415971,2019-10-17 13:52:00,18.4299,18.4444,18.4237,18.4237,1688.89
415972,2019-10-17 13:53:00,18.4446,18.4447,18.415,18.4434,905.55
415973,2019-10-17 13:54:00,18.4438,18.4455,18.429,18.429,101.08
415974,2019-10-17 13:55:00,18.4359,18.4631,18.4359,18.4438,751.06
415975,2019-10-17 13:56:00,18.4454,18.462,18.4219,18.4219,440.2
415976,2019-10-17 13:57:00,18.4263,18.4482,18.4262,18.4355,322.91
415977,2019-10-17 13:58:00,18.4355,18.4382,18.4262,18.4272,1316.76
415978,2019-10-17 13:59:00,18.4482,18.4631,18.4347,18.4347,225.92
415979,2019-10-17 14:00:00,18.4359,18.4666,18.425,18.4666,371.41
415980,2019-10-17 14:01:00,18.4529,18.4665,18.4515,18.4652,1718.59
415981,2019-10-17 14:02:00,18.4625,18.4625,18.4615,18.4615,466.52
415982,2019-10-17 14:03:00,18.4573,18.4634,18.45,18.46,1076.02
415983,2019-10-17 14:04:00,18.46,18.4652,18.4503,18.4652,53.06
415984,2019-10-17 14:05:00,18.4583,18.4611,18.4549,18.455,2853.56
415985,2019-10-17 14:06:00,18.455,18.4855,18.4548,18.4855,1316.7
415986,2019-10-17 14:07:00,18.4855,18.4898,18.4773,18.489,696.27
415987,2019-10-17 14:08:00,18.489,18.4985,18.4836,18.4895,1147.62
415988,2019-10-17 14:09:00,18.4966,18.5033,18.489,18.5018,1355.27
415989,2019-10-17 14:10:00,18.5019,18.5041,18.4852,18.4852,1144.09
415990,2019-10-17 14:11:00,18.4999,18.5041,18.4941,18.4941,225.09
415991,2019-10-17 14:12:00,18.4981,18.5041,18.498,18.5041,1701.64
415992,2019-10-17 14:13:00,18.4979,18.504,18.4846,18.4927,1035.86
415993,2019-10-17 14:14:00,18.4938,18.5041,18.4938,18.5041,1264.04
415994,2019-10-17 14:15:00,18.5041,18.5388,18.5037,18.5043,1183.58
415995,2019-10-17 14:16:00,18.524,18.5389,18.5055,18.538,419.37
415996,2019-10-17 14:17:00,18.5192,18.5339,18.51,18.5279,1088.18
415997,2019-10-17 14:18:00,18.53,18.538,18.529,18.537,3179.55
415998,2019-10-17 14:19:00,18.5315,18.5315,18.4851,18.4851,1840.3
415999,2019-10-17 14:20:00,18.4969,18.5258,18.4969,18.5248,1473.09
416000,2019-10-17 14:21:00,18.5211,18.5261,18.5058,18.5159,1768.38
416001,2019-10-17 14:22:00,18.516,18.5217,18.5022,18.5022,699.98
416002,2019-10-17 14:23:00,18.499,18.514,18.499,18.514,745.38
416003,2019-10-17 14:24:00,18.5012,18.5012,18.4758,18.4758,185.65
416004,2019-10-17 14:25:00,18.4736,18.4806,18.4548,18.4806,2001.93
416005,2019-10-17 14:26:00,18.4555,18.4622,18.4501,18.4601,235.21
416006,2019-10-17 14:27:00,18.4555,18.4782,18.4554,18.462,732.25
416007,2019-10-17 14:28:00,18.4525,18.4736,18.4524,18.4714,463.04
416008,2019-10-17 14:29:00,18.4758,18.485,18.47,18.4811,1481.9
416009,2019-10-17 14:30:00,18.482,18.4867,18.471,18.4853,618.56
416010,2019-10-17 14:31:00,18.4895,18.4931,18.47,18.4758,1956.75
416011,2019-10-17 14:32:00,18.4823,18.4876,18.4812,18.486,1083.55
416012,2019-10-17 14:33:00,18.487,18.4958,18.4842,18.4938,2301.78
416013,2019-10-17 14:34:00,18.4948,18.5,18.4948,18.5,2199.74
416014,2019-10-17 14:35:00,18.4991,18.5149,18.4923,18.51,2995.76
416015,2019-10-17 14:36:00,18.5074,18.5299,18.4973,18.5283,4711.45
416016,2019-10-17 14:37:00,18.5284,18.5299,18.5137,18.5228,1825.27
416017,2019-10-17 14:38:00,18.531,18.5373,18.5188,18.5359,1781.46
416018,2019-10-17 14:39:00,18.5374,18.5396,18.5197,18.5324,1203.66
416019,2019-10-17 14:40:00,18.5384,18.5385,18.5182,18.5194,1926.16
416020,2019-10-17 14:41:00,18.5206,18.5206,18.4812,18.4812,571.51
416021,2019-10-17 14:42:00,18.4759,18.4976,18.451,18.48,294.97
416022,2019-10-17 14:43:00,18.4999,18.5034,18.4575,18.4733,2160.0
416023,2019-10-17 14:44:00,18.472,18.4758,18.472,18.4758,439.09
416024,2019-10-17 14:45:00,18.4856,18.4896,18.4721,18.4793,451.65
416025,2019-10-17 14:46:00,18.4904,18.4904,18.4771,18.4771,35.25
416026,2019-10-17 14:47:00,18.4933,18.4933,18.4434,18.4486,319.88
416027,2019-10-17 14:48:00,18.4654,18.4714,18.4445,18.4449,2525.49
416028,2019-10-17 14:49:00,18.45,18.4568,18.4292,18.44,5332.17
416029,2019-10-17 14:50:00,18.4482,18.4617,18.437,18.4517,361.4
416030,2019-10-17 14:51:00,18.4618,18.4659,18.435,18.4391,211.39
416031,2019-10-17 14:52:00,18.4536,18.455,18.4345,18.4492,134.9
416032,2019-10-17 14:53:00,18.4584,18.4674,18.4389,18.4509,4277.15
416033,2019-10-17 14:54:00,18.4602,18.4624,18.4519,18.4624,605.11
416034,2019-10-17 14:55:00,18.4583,18.4583,18.4276,18.4374,1875.69
416035,2019-10-17 14:56:00,18.4331,18.4617,18.4251,18.4411,570.2
416036,2019-10-17 14:57:00,18.4344,18.4385,18.425,18.4385,1177.9
416037,2019-10-17 14:58:00,18.4385,18.4536,18.4284,18.4536,4278.25
416038,2019-10-17 14:59:00,18.4536,18.4539,18.415,18.415,443.76
416039,2019-10-17 15:00:00,18.4159,18.4439,18.4108,18.4343,3028.87
416040,2019-10-17 15:01:00,18.4341,18.442,18.4219,18.4364,37.74
416041,2019-10-17 15:02:00,18.4294,18.433,18.4066,18.433,884.12
416042,2019-10-17 15:03:00,18.4305,18.4448,18.4305,18.4341,2343.06
416043,2019-10-17 15:04:00,18.4271,18.4447,18.419,18.4447,650.86
416044,2019-10-17 15:05:00,18.4448,18.4542,18.4246,18.4246,1823.97
416045,2019-10-17 15:06:00,18.4482,18.4484,18.4228,18.4394,30.94
416046,2019-10-17 15:07:00,18.433,18.4395,18.43,18.43,534.26
416047,2019-10-17 15:08:00,18.436,18.4382,18.424,18.4382,576.98
416048,2019-10-17 15:09:00,18.4396,18.4543,18.4344,18.4344,113.19
416049,2019-10-17 15:10:00,18.428,18.4848,18.4279,18.4848,908.77
416050,2019-10-17 15:11:00,18.4886,18.506,18.4758,18.4896,1089.03
416051,2019-10-17 15:12:00,18.4865,18.4877,18.4599,18.4642,463.6
416052,2019-10-17 15:13:00,18.462,18.4886,18.4604,18.4723,1916.66
416053,2019-10-17 15:14:00,18.4723,18.4896,18.4389,18.4885,4531.75
416054,2019-10-17 15:15:00,18.4749,18.4896,18.4564,18.4805,2011.31
416055,2019-10-17 15:16:00,18.4785,18.4895,18.4532,18.4806,2701.28
416056,2019-10-17 15:17:00,18.4896,18.4896,18.4819,18.4886,1040.48
416057,2019-10-17 15:18:00,18.4896,18.4949,18.47,18.4762,1601.21
416058,2019-10-17 15:19:00,18.462,18.4632,18.4521,18.4632,621.13
416059,2019-10-17 15:20:00,18.4649,18.4889,18.4648,18.4775,511.16
416060,2019-10-17 15:21:00,18.4775,18.4811,18.466,18.4703,692.0
416061,2019-10-17 15:22:00,18.4631,18.4882,18.4631,18.4882,2.69
416062,2019-10-17 15:23:00,18.4799,18.4939,18.4799,18.4939,2074.53
416063,2019-10-17 15:24:00,18.4885,18.5057,18.4772,18.5057,5275.03
416064,2019-10-17 15:25:00,18.5047,18.5056,18.4888,18.4925,1796.43
416065,2019-10-17 15:26:00,18.4818,18.4838,18.4611,18.4641,1876.45
416066,2019-10-17 15:27:00,18.4685,18.4716,18.4685,18.4685,858.84
416067,2019-10-17 15:28:00,18.463,18.4707,18.4511,18.4654,5410.9
416068,2019-10-17 15:29:00,18.4654,18.4758,18.4633,18.4633,501.9
416069,2019-10-17 15:30:00,18.4669,18.4864,18.463,18.4712,5708.52
416070,2019-10-17 15:31:00,18.4719,18.4719,18.4328,18.4482,962.5
416071,2019-10-17 15:32:00,18.4531,18.4705,18.4462,18.4462,5818.28
416072,2019-10-17 15:33:00,18.454,18.454,18.4328,18.4359,949.67
416073,2019-10-17 15:34:00,18.4349,18.4432,18.4331,18.4432,1852.49
416074,2019-10-17 15:35:00,18.4341,18.4454,18.434,18.4454,5514.31
416075,2019-10-17 15:36:00,18.4449,18.4449,18.4355,18.4449,2262.57
416076,2019-10-17 15:37:00,18.4451,18.4451,18.4365,18.445,2163.65
416077,2019-10-17 15:38:00,18.445,18.4482,18.4355,18.4391,500.25
416078,2019-10-17 15:39:00,18.4463,18.455,18.4463,18.455,284.19
416079,2019-10-17 15:40:00,18.4546,18.456,18.4404,18.4436,751.19
416080,2019-10-17 15:41:00,18.4497,18.4596,18.4497,18.4596,373.77
416081,2019-10-17 15:42:00,18.4436,18.4436,18.433,18.4388,684.21
416082,2019-10-17 15:43:00,18.4377,18.4472,18.4377,18.4444,1247.71
416083,2019-10-17 15:44:00,18.4482,18.4482,18.4359,18.4431,1483.96
416084,2019-10-17 15:45:00,18.4427,18.4445,18.442,18.442,572.6
416085,2019-10-17 15:46:00,18.4479,18.4479,18.4415,18.4472,207.84
416086,2019-10-17 15:47:00,18.4462,18.4482,18.4457,18.4473,494.29
416087,2019-10-17 15:48:00,18.4542,18.455,18.441,18.4411,1636.07
416088,2019-10-17 15:49:00,18.4428,18.4596,18.44,18.4516,5745.86
416089,2019-10-17 15:50:00,18.4513,18.4544,18.4412,18.4522,1232.79
416090,2019-10-17 15:51:00,18.451,18.4884,18.4445,18.4884,7120.53
416091,2019-10-17 15:52:00,18.4776,18.4886,18.4764,18.4886,1783.59
416092,2019-10-17 15:53:00,18.4896,18.506,18.4815,18.5011,1387.0
416093,2019-10-17 15:54:00,18.4917,18.5034,18.4915,18.5022,6297.23
416094,2019-10-17 15:55:00,18.5055,18.5204,18.5055,18.5204,2099.65
416095,2019-10-17 15:56:00,18.5119,18.5496,18.5119,18.5197,4361.29
416096,2019-10-17 15:57:00,18.519,18.5448,18.5183,18.5415,1024.4
416097,2019-10-17 15:58:00,18.5327,18.5391,18.5,18.5,3409.41
416098,2019-10-17 15:59:00,18.4999,18.5339,18.4758,18.5188,1164.57
416099,2019-10-17 16:00:00,18.5205,18.5269,18.4371,18.4854,2780.5
416100,2019-10-17 16:01:00,18.4822,18.5078,18.4494,18.4673,1569.4
416101,2019-10-17 16:02:00,18.4518,18.462,18.4352,18.4545,1720.55
416102,2019-10-17 16:03:00,18.4606,18.4758,18.4606,18.4758,106.15
416103,2019-10-17 16:04:00,18.462,18.4716,18.4506,18.4644,57.31
416104,2019-10-17 16:05:00,18.4644,18.4862,18.4633,18.4783,1152.07
416105,2019-10-17 16:06:00,18.4783,18.4817,18.4714,18.4714,730.35
416106,2019-10-17 16:07:00,18.4683,18.4687,18.4547,18.4552,2354.37
416107,2019-10-17 16:08:00,18.4547,18.4552,18.4482,18.4547,394.74
416108,2019-10-17 16:09:00,18.4538,18.4552,18.4354,18.4388,2582.9
416109,2019-10-17 16:10:00,18.4374,18.4374,18.4176,18.4226,796.21
416110,2019-10-17 16:11:00,18.422,18.44,18.4211,18.4352,910.33
416111,2019-10-17 16:12:00,18.4459,18.4459,18.4346,18.4348,951.67
416112,2019-10-17 16:13:00,18.4348,18.4349,18.4213,18.4333,1459.17
416113,2019-10-17 16:14:00,18.4224,18.4315,18.4131,18.414,972.48
416114,2019-10-17 16:15:00,18.4221,18.4334,18.414,18.4245,1225.02
416115,2019-10-17 16:16:00,18.4217,18.4344,18.4213,18.4344,1673.85
416116,2019-10-17 16:17:00,18.4447,18.4448,18.4321,18.4413,1831.03
416117,2019-10-17 16:18:00,18.4331,18.4337,18.4233,18.4233,1463.56
416118,2019-10-17 16:19:00,18.4233,18.4378,18.4232,18.4237,1496.9
416119,2019-10-17 16:20:00,18.4245,18.4332,18.4242,18.4332,807.28
416120,2019-10-17 16:21:00,18.4342,18.4896,18.4342,18.4886,2216.84
416121,2019-10-17 16:22:00,18.4885,18.4885,18.4353,18.4463,1439.04
416122,2019-10-17 16:23:00,18.452,18.5009,18.4496,18.4998,1471.53
416123,2019-10-17 16:24:00,18.5008,18.5009,18.4645,18.4749,1183.66
416124,2019-10-17 16:25:00,18.4896,18.4896,18.462,18.4714,30.51
416125,2019-10-17 16:26:00,18.4807,18.495,18.4807,18.495,266.05
416126,2019-10-17 16:27:00,18.4995,18.4999,18.4768,18.4841,1596.68
416127,2019-10-17 16:28:00,18.4768,18.499,18.4758,18.4896,369.76
416128,2019-10-17 16:29:00,18.4896,18.5224,18.4773,18.5224,1086.39
416129,2019-10-17 16:30:00,18.5034,18.5239,18.5,18.5239,213.37
416130,2019-10-17 16:31:00,18.5153,18.5714,18.5153,18.5714,4647.07
416131,2019-10-17 16:32:00,18.5712,18.5833,18.564,18.5833,1783.71
416132,2019-10-17 16:33:00,18.5776,18.5845,18.5722,18.5788,650.37
416133,2019-10-17 16:34:00,18.5777,18.5841,18.5351,18.5354,2228.25
416134,2019-10-17 16:35:00,18.549,18.5844,18.549,18.5844,927.06
416135,2019-10-17 16:36:00,18.5834,18.5845,18.5551,18.5551,740.24
416136,2019-10-17 16:37:00,18.5551,18.5714,18.5551,18.5714,378.75
416137,2019-10-17 16:38:00,18.5582,18.5829,18.5582,18.5829,461.39
416138,2019-10-17 16:39:00,18.5829,18.59,18.579,18.59,545.31
416139,2019-10-17 16:40:00,18.586,18.6,18.5801,18.588,1814.16
416140,2019-10-17 16:41:00,18.5981,18.6,18.59,18.6,1662.62
416141,2019-10-17 16:42:00,18.6,18.6,18.5886,18.599,823.04
416142,2019-10-17 16:43:00,18.5885,18.5977,18.584,18.584,1303.15
416143,2019-10-17 16:44:00,18.585,18.5878,18.5777,18.5777,1469.23
416144,2019-10-17 16:45:00,18.5787,18.5868,18.5724,18.5729,1164.71
416145,2019-10-17 16:46:00,18.5835,18.598,18.5811,18.5952,354.77
416146,2019-10-17 16:47:00,18.5934,18.5934,18.5675,18.5675,590.41
416147,2019-10-17 16:48:00,18.5734,18.5969,18.5516,18.5969,2893.03
416148,2019-10-17 16:49:00,18.5862,18.5996,18.5475,18.5724,2691.11
416149,2019-10-17 16:50:00,18.5615,18.5833,18.5588,18.565,935.89
416150,2019-10-17 16:51:00,18.565,18.565,18.5312,18.5455,978.78
416151,2019-10-17 16:52:00,18.541,18.56,18.5359,18.5359,4212.67
416152,2019-10-17 16:53:00,18.5562,18.5572,18.537,18.5572,1491.65
416153,2019-10-17 16:54:00,18.547,18.5578,18.5224,18.53,1570.84
416154,2019-10-17 16:55:00,18.5226,18.5533,18.522,18.5383,400.65
416155,2019-10-17 16:56:00,18.5487,18.5487,18.5175,18.5329,410.34
416156,2019-10-17 16:57:00,18.5327,18.5346,18.5144,18.5247,731.37
416157,2019-10-17 16:58:00,18.5147,18.5581,18.5094,18.5094,895.4
416158,2019-10-17 16:59:00,18.517,18.5434,18.5092,18.5385,917.25
416159,2019-10-17 17:00:00,18.5329,18.5329,18.5182,18.5284,361.57
416160,2019-10-17 17:01:00,18.5298,18.5447,18.5034,18.5164,256.49
416161,2019-10-17 17:02:00,18.5266,18.5272,18.4903,18.4916,504.75
416162,2019-10-17 17:03:00,18.4944,18.4969,18.471,18.471,2455.11
416163,2019-10-17 17:04:00,18.4874,18.4896,18.4713,18.4813,907.77
416164,2019-10-17 17:05:00,18.4884,18.4884,18.4755,18.4778,1146.88
416165,2019-10-17 17:06:00,18.4868,18.488,18.4781,18.487,1965.0
416166,2019-10-17 17:07:00,18.4884,18.4884,18.4566,18.4661,1598.06
416167,2019-10-17 17:08:00,18.4651,18.4659,18.4566,18.4567,1667.11
416168,2019-10-17 17:09:00,18.4567,18.4567,18.437,18.4488,3241.91
416169,2019-10-17 17:10:00,18.4486,18.5359,18.448,18.5359,4989.92
416170,2019-10-17 17:11:00,18.5359,18.585,18.519,18.5823,3345.87
416171,2019-10-17 17:12:00,18.5674,18.5674,18.5105,18.552,1425.5
416172,2019-10-17 17:13:00,18.5575,18.5841,18.5575,18.5831,783.99
416173,2019-10-17 17:14:00,18.5697,18.5909,18.5618,18.5855,1322.28
416174,2019-10-17 17:15:00,18.5855,18.6,18.5697,18.5697,1812.05
416175,2019-10-17 17:16:00,18.581,18.6,18.581,18.6,451.92
416176,2019-10-17 17:17:00,18.5994,18.6392,18.5989,18.631,4208.96
416177,2019-10-17 17:18:00,18.631,18.64,18.6141,18.62,2940.21
416178,2019-10-17 17:19:00,18.62,18.6476,18.6128,18.6457,1471.12
416179,2019-10-17 17:20:00,18.6444,18.6444,18.5785,18.6441,1713.32
416180,2019-10-17 17:21:00,18.6433,18.6476,18.6037,18.6038,458.64
416181,2019-10-17 17:22:00,18.5889,18.6265,18.5882,18.6265,557.4
416182,2019-10-17 17:23:00,18.6086,18.6244,18.5992,18.6188,424.84
416183,2019-10-17 17:24:00,18.6214,18.6345,18.5961,18.619,2980.9
416184,2019-10-17 17:25:00,18.6212,18.6855,18.6144,18.6817,10939.98
416185,2019-10-17 17:26:00,18.6808,18.6887,18.6573,18.6777,2199.24
416186,2019-10-17 17:27:00,18.6877,18.69,18.6647,18.68,1635.57
416187,2019-10-17 17:28:00,18.6672,18.69,18.6589,18.69,974.41
416188,2019-10-17 17:29:00,18.6899,18.7218,18.6792,18.7218,2027.09
416189,2019-10-17 17:30:00,18.7191,18.7434,18.7148,18.7408,1625.87
416190,2019-10-17 17:31:00,18.7409,18.748,18.728,18.7284,1290.01
416191,2019-10-17 17:32:00,18.7294,18.74,18.7012,18.7227,3326.33
416192,2019-10-17 17:33:00,18.7399,18.74,18.7188,18.7288,1227.89
416193,2019-10-17 17:34:00,18.7285,18.7389,18.7285,18.7389,859.06
416194,2019-10-17 17:35:00,18.7399,18.74,18.709,18.71,2468.03
416195,2019-10-17 17:36:00,18.7005,18.724,18.6966,18.722,1482.51
416196,2019-10-17 17:37:00,18.7211,18.7263,18.6966,18.6981,999.47
416197,2019-10-17 17:38:00,18.7156,18.7162,18.68,18.6884,1439.79
416198,2019-10-17 17:39:00,18.6916,18.6932,18.68,18.6802,986.84
416199,2019-10-17 17:40:00,18.6813,18.7119,18.68,18.6824,1831.93
416200,2019-10-17 17:41:00,18.7026,18.7289,18.7026,18.7289,1172.14
416201,2019-10-17 17:42:00,18.7147,18.7292,18.6943,18.699,1636.87
416202,2019-10-17 17:43:00,18.695,18.7125,18.6943,18.7013,717.9
416203,2019-10-17 17:44:00,18.701,18.725,18.6852,18.725,690.11
416204,2019-10-17 17:45:00,18.6974,18.7181,18.6852,18.6878,2322.94
416205,2019-10-17 17:46:00,18.6868,18.6868,18.6741,18.6741,1016.88
416206,2019-10-17 17:47:00,18.6747,18.6925,18.6743,18.6754,1764.51
416207,2019-10-17 17:48:00,18.684,18.7067,18.6743,18.6967,1140.19
416208,2019-10-17 17:49:00,18.6755,18.6889,18.6751,18.6839,1219.36
416209,2019-10-17 17:50:00,18.6839,18.6839,18.6614,18.682,1215.49
416210,2019-10-17 17:51:00,18.6779,18.6871,18.6679,18.6802,673.09
416211,2019-10-17 17:52:00,18.6787,18.6836,18.667,18.6836,704.81
416212,2019-10-17 17:53:00,18.6749,18.6754,18.6445,18.6445,1004.89
416213,2019-10-17 17:54:00,18.664,18.664,18.6407,18.6461,2092.21
416214,2019-10-17 17:55:00,18.6485,18.6768,18.6485,18.671,1430.64
416215,2019-10-17 17:56:00,18.68,18.7118,18.6688,18.701,11120.87
416216,2019-10-17 17:57:00,18.7111,18.7111,18.6892,18.6997,2469.02
416217,2019-10-17 17:58:00,18.6943,18.6953,18.6823,18.6823,730.61
416218,2019-10-17 17:59:00,18.6825,18.6954,18.6824,18.6954,31.01
